latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.0231959,1.559559,1.790345,0.11782107,-0.07481155,0.12378545,3.5057442,-5.1177063,3.7236621,1.8700883,0.022950381,-2.3031378,1.2421825,0.17289986,-0.68210995,-0.82911134,-0.97456676,1.1219393,2.3240166,-3.4423528,0.123249496,0.343009646
-1.8588401,2.2200804,1.5224682,-0.18591797,2.5840137,0.83689135,1.359396,-4.229986,3.6825135,1.9789515,1.3059106,-3.28917,-0.34028557,1.2284299,-0.6880873,-1.2316692,-0.77027875,1.0720702,0.6798173,-2.7039776,1.869769635,1.669948717
0.14194854,1.5250144,1.2169976,1.1241481,1.6438527,0.23876292,1.7152443,-5.3294516,3.7851818,1.8832488,0.045180425,-0.9606967,-0.11093589,0.91396916,-1.7905917,1.053343,-0.9379691,2.6744642,2.6049795,-4.7218847,2.147631273,1.915609812
-1.4603131,0.6066121,1.6060214,1.2688085,1.5504292,0.7157031,1.4460423,-3.497967,2.430224,2.5179327,0.8470415,-1.2336487,-0.45145968,0.93044287,-0.6152345,-0.25437707,-1.1049689,1.5282154,-0.14915249,-3.389043,0.195700784,-0.336893865
0.06198606,1.8017704,0.6001016,0.12578306,0.76365495,-0.3400545,1.7237124,-3.7828221,1.6222925,1.9999998,1.0745926,-2.1673849,0.3647208,0.0780148,-0.73736787,-0.2501059,-0.4276909,1.4815562,1.8690791,-4.1601114,0.563403209,0.585130029
-1.5317489,1.2061429,2.0154746,-0.32940415,2.1829941,2.9784667,0.96449864,-4.87722,4.5141597,2.6436186,1.3358715,-1.9149085,0.9363434,0.1673725,-2.235987,-0.26204306,1.0137037,1.2352595,-0.36854824,-3.0119302,1.642104033,1.125768424
0.47451335,1.0340155,1.6576772,0.9021053,1.174663,2.28725,2.7621057,-4.670598,5.1955385,1.3681902,-0.24813999,-1.2808596,1.1845449,-0.08647503,-1.5263288,0.15274337,-0.2057873,1.3644763,2.425134,-2.5882683,0.330235931,-0.179906386
0.60617286,1.9242313,1.926199,-1.3727744,-0.31301585,-0.007972881,2.1091397,-5.2236853,3.8873835,2.3807738,0.21371388,-3.1897492,1.9591969,0.5689527,-1.4063199,-1.0381063,-0.008801736,1.6807122,1.7125772,-3.560962,0.849827253,3.253565654
-0.5059964,0.7924186,0.88761604,0.7155623,2.0097775,1.7346138,2.8586977,-3.1893935,3.7114325,2.8975146,0.016959503,-1.0630379,0.5457662,-0.09875312,-1.3864262,-0.9104902,-0.40661782,0.17193782,0.41354004,-3.0752923,-1.220907094,-1.095204011
-1.112115,0.55399,1.1783804,-0.051925376,1.1644499,0.45534563,1.959379,-4.8275614,3.3584151,1.4724728,2.08673,-2.433796,-0.29590914,-0.08202968,-0.6356045,0.7315992,-0.44403628,1.6960702,-0.60596406,-2.8181071,1.403386848,1.240295638
